code,section,conflict_fr,econ_fr,humint_fr,morality_fr,politics,economy,crime,social_issues,intl_relations,sports,science_tech,disasters_accidents,freak_news,animals,other_soft_news
31436,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4057,nacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28030,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37861,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14890,deportes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38193,internacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4713,internacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
32972,magazine,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38154,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6977,tecnologia,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
19238,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13070,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34851,nacional,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35504,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26171,nacional,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5895,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26649,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18275,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30551,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7500,tecnologia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
237,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31688,nacional,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
30652,economia,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5747,nacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
28449,economia,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26138,tecnologia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31039,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4717,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15376,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11273,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8240,tecnologia,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
7672,magazine,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
7701,magazine,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1781,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2847,internacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37182,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34133,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34150,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11337,internacional,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
6484,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
27287,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24517,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9473,internacional,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
12596,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20854,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1381,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23766,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38166,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21946,nacional,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
33105,economia,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17178,magazine,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12515,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21357,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7985,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26979,nacional,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5594,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8315,tecnologia,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19207,nacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
33957,magazine,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5551,tendencias,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
5518,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5511,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21561,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5431,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17323,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32433,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20805,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1041,deportes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5923,internacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6947,economia,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39060,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10105,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23396,internacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32406,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21482,nacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15352,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9323,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
16225,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4987,internacional,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
26191,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
37784,internacional,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32451,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36610,deportes,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
18244,tecnologia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30850,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14523,nacional,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
33277,internacional,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20129,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28708,economia,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7732,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28130,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2787,deportes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24839,nacional,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
33973,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32700,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16531,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24898,deportes,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
36268,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17467,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33074,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
151,tendencias,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
33568,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37571,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13621,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
29819,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19619,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13306,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10785,tecnologia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27903,nacional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38074,nacional,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20340,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38700,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30887,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
757,internacional,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4787,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7839,internacional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30087,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12569,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25234,economia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14966,economia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
20342,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6765,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35047,deportes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38123,magazine,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4511,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19273,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27157,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15728,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33217,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20556,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36663,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5149,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28120,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25207,internacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
37489,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12563,nacional,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4300,internacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19424,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25637,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
37806,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
28234,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3519,tendencias,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
20734,deportes,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13364,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20227,economia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31489,nacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12454,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1406,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20261,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23081,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23018,nacional,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
30033,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11373,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32637,tendencias,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26051,internacional,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1185,internacional,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
14910,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12903,deportes,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
32742,internacional,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
34124,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
958,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32537,economia,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
38980,nacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16236,internacional,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1470,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
31347,nacional,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25161,economia,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
4232,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37870,magazine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12675,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35734,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13289,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37422,nacional,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29116,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
26416,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38307,deportes,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
15349,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11812,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30982,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38755,nacional,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
16383,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11836,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14476,nacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
13826,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5322,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26129,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29464,nacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
26598,internacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13498,magazine,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
29514,nacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
9975,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8741,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14198,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5879,nacional,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
25372,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34250,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26776,magazine,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25551,internacional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33864,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21895,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12609,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
26810,tecnologia,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
38174,magazine,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36757,economia,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
33887,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18061,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21587,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14684,nacional,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1956,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3167,nacional,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
29052,economia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1731,internacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3124,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38104,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27060,nacional,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26614,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3213,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12920,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29691,tecnologia,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6892,internacional,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
25174,internacional,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17603,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23767,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15444,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23660,nacional,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1890,deportes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9669,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35307,nacional,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
16312,tendencias,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16103,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11415,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21824,internacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24842,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34770,tecnologia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32680,nacional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37349,nacional,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17985,internacional,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8489,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6698,nacional,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38719,deportes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20262,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13626,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38579,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12271,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29878,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21953,tendencias,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
11700,nacional,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
27323,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2952,nacional,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11835,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3621,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20934,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29762,nacional,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
38793,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
30444,internacional,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4191,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28326,nacional,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30773,internacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28034,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19707,magazine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33448,internacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37371,deportes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37389,economia,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
7117,internacional,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
28306,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24583,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21661,deportes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30156,nacional,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25543,economia,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
29803,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14868,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14368,nacional,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15079,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2089,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20256,internacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18858,economia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
34445,economia,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35454,magazine,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
27486,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13835,internacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20802,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12800,tecnologia,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34906,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4240,deportes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30354,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35875,tendencias,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12430,internacional,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
15504,nacional,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12977,magazine,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
22441,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39119,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12404,nacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
37890,magazine,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
28188,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24411,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
28115,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36003,internacional,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5314,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21077,nacional,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13742,economia,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12234,internacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1289,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37787,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30462,nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35913,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24387,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
10530,nacional,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
12938,nacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29371,economia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26482,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18903,nacional,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36228,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11749,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
18380,internacional,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7514,internacional,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25168,magazine,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16079,economia,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16418,internacional,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015,tendencias,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
512,internacional,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28037,magazine,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32204,nacional,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19425,internacional,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33702,internacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
14751,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25271,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36425,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11668,internacional,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35811,deportes,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
13170,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
19905,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14894,internacional,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
27636,economia,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
22277,economia,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
329,economia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
33094,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8705,nacional,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
22716,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17536,internacional,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27245,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24484,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35748,nacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2577,deportes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30974,nacional,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13053,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
22398,deportes,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
28641,nacional,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
16822,tecnologia,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22663,internacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11788,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
26936,magazine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11757,tecnologia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21436,nacional,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15392,internacional,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
33442,internacional,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2274,internacional,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
35557,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9053,magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21173,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
15519,economia,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4697,internacional,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12132,tecnologia,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7493,internacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28315,nacional,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11381,magazine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25361,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9195,nacional,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8321,nacional,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
32086,nacional,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35513,nacional,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
21380,nacional,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16915,magazine,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1399,deportes,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
